event_id,site_id,anomaly_date,classification,confidence,tool_calls_count,total_tokens,summary
EVT-00087,NWSS_nv_554_Treatment plant_90_raw wastewater,2024-11-18,sampling,1.0,0,0,"[sampling] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2024-11-18 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00088,NWSS_nv_554_Treatment plant_90_raw wastewater,2024-11-25,sampling,0.86,6,11481,"[sampling] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2024-11-25 (confidence=0.86, factors=Isolated, short-duration anomaly (2 days) with rapid reversion, No supporting epidemic signal from clinical hospitalization data, Environmental forcing not strongly indicated by precipitation; discharge not extreme)"
EVT-00089,NWSS_nv_554_Treatment plant_90_raw wastewater,2024-12-13,sampling,0.78,6,11784,"[sampling] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2024-12-13 (confidence=0.78, factors=isolated single-point collapse consistent with lab/sampling artifact, absence of corroborating environmental disturbance (precipitation) and low discharge percentile, limited corroboration from nearby sites, clinical/epidemiological confirmation unavailable)"
EVT-00090,NWSS_nv_554_Treatment plant_90_raw wastewater,2025-01-15,sampling,0.78,6,11675,"[sampling] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2025-01-15 (confidence=0.78, factors=isolated single-interval spike/dip pattern, no supporting environmental signal (precipitation), hydrology indicates low/declining discharge (not dilution/high-flow CSO), clinical/nearby corroboration absent (data unavailable))"
EVT-00091,NWSS_nv_554_Treatment plant_90_raw wastewater,2025-02-20,sampling,0.78,6,11385,"[sampling] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2025-02-20 (confidence=0.78, factors=isolated single-episode concentration collapse (anomaly-to-baseline behavior), no rainfall/precipitation forcing evident, hydrology appears stable/normal (no high-discharge dilution/overflow signal), no nearby-site corroboration available, clinical data not available for confirmation)"
EVT-00092,NWSS_nv_554_Treatment plant_90_raw wastewater,2025-03-10,uncertain,0.4,6,11892,"[uncertain] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2025-03-10 (confidence=0.40, factors=wastewater spike pattern (possible sustained shift, but ambiguous duration/source), environmental conditions (no rain signal; moderate discharge), clinical corroboration unavailable (hospitalization data missing at queried granularity), regional corroboration unavailable (no nearby WBE sites within 100 km))"
EVT-00093,NWSS_nv_554_Treatment plant_90_raw wastewater,2025-03-25,sampling,0.74,6,11822,"[sampling] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2025-03-25 (confidence=0.74, factors=Anomaly is brief (1-day) and not supported by consistent environmental drivers, Hydrology does not indicate strong dilution/overflow conditions, Lack of clinical corroboration data and lack of regional wastewater corroboration, Variant proportions do not show an abrupt shift aligning to the 2025-03-25 spike)"
EVT-00094,NWSS_nv_554_Treatment plant_90_raw wastewater,2025-04-17,sampling,0.82,6,11147,"[sampling] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2025-04-17 (confidence=0.82, factors=Isolated single-day extreme dip, No precipitation / no significant environmental trigger, Hydrology within normal range (no dilution via high flow), Lack of clinical corroboration + limited ability to validate)"
EVT-00095,NWSS_nv_554_Treatment plant_90_raw wastewater,2025-05-20,sampling,0.78,6,11809,"[sampling] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2025-05-20 (confidence=0.78, factors=isolated/abrupt single-window drop consistent with measurement anomaly, no supportive environmental trigger from precipitation/temperature, hydrology is stable and not at high-flow dilution/extreme regime, no nearby sites corroboration (locality check), no variant replacement consistent with sudden shedding dynamics change)"
EVT-00096,NWSS_nv_554_Treatment plant_90_raw wastewater,2025-05-30,sampling,1.0,0,0,"[sampling] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2025-05-30 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00097,NWSS_nv_554_Treatment plant_90_raw wastewater,2025-06-07,sampling,0.86,6,11459,"[sampling] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2025-06-07 (confidence=0.86, factors=Isolated single-day spike consistent with collection/lab irregularity, No supporting environmental trigger from precipitation/temperature, Hydrology/discharge does not indicate dilution/CSO-type disturbance, Lack of corroboration from nearby wastewater sites, Clinical/variant data do not provide corroboration for a community-wide increase)"
EVT-00098,NWSS_nv_554_Treatment plant_90_raw wastewater,2025-06-28,sampling,1.0,0,0,"[sampling] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2025-06-28 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00099,NWSS_nv_554_Treatment plant_90_raw wastewater,2025-08-08,sampling,1.0,0,0,"[sampling] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2025-08-08 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00100,NWSS_ny_1041_Treatment plant_raw wastewater,2022-07-17,sampling,1.0,0,0,"[sampling] NWSS_ny_1041_Treatment plant_raw wastewater @ 2022-07-17 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00101,NWSS_ny_1041_Treatment plant_raw wastewater,2022-10-17,sampling,0.78,6,11506,"[sampling] NWSS_ny_1041_Treatment plant_raw wastewater @ 2022-10-17 (confidence=0.78, factors=isolated single-day wastewater spike/dip pattern, no clinical corroboration (NY hospitalizations stable), environmental disturbance not temporally aligned to wastewater minimum at 2022-10-17)"
EVT-00102,NWSS_ny_1041_Treatment plant_raw wastewater,2022-12-07,sampling,1.0,0,0,"[sampling] NWSS_ny_1041_Treatment plant_raw wastewater @ 2022-12-07 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00103,NWSS_ny_1041_Treatment plant_raw wastewater,2023-03-14,environmental,0.9,6,11316,"[environmental] NWSS_ny_1041_Treatment plant_raw wastewater @ 2023-03-14 (confidence=0.90, factors=heavy_rain_dilution, high_flow_cso_risk, no_epidemic_clinical_confirmation)"
EVT-00104,NWSS_ny_1041_Treatment plant_raw wastewater,2023-04-13,sampling,1.0,0,0,"[sampling] NWSS_ny_1041_Treatment plant_raw wastewater @ 2023-04-13 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00105,NWSS_ny_1041_Treatment plant_raw wastewater,2023-08-10,mixed,1.0,0,0,"[mixed] NWSS_ny_1041_Treatment plant_raw wastewater @ 2023-08-10 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00106,NWSS_ny_1041_Treatment plant_raw wastewater,2023-10-05,environmental,0.74,6,11643,"[environmental] NWSS_ny_1041_Treatment plant_raw wastewater @ 2023-10-05 (confidence=0.74, factors=heavy_rain_dilution, high_flow_cso_risk_near_anomaly, lack_of_clinical_epidemic_support, variant_change_not_instantaneous)"
EVT-00107,NWSS_ny_1041_Treatment plant_raw wastewater,2023-12-19,mixed,1.0,0,0,"[mixed] NWSS_ny_1041_Treatment plant_raw wastewater @ 2023-12-19 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00108,NWSS_ny_1041_Treatment plant_raw wastewater,2023-12-28,environmental,0.66,6,11318,"[environmental] NWSS_ny_1041_Treatment plant_raw wastewater @ 2023-12-28 (confidence=0.66, factors=Heavy rainfall causing dilution/processing changes, High discharge / CSO risk indicating storm-driven hydraulics, Lack of clinical corroboration for an epidemic jump, No variant replacement signal)"
EVT-00109,NWSS_ny_1041_Treatment plant_raw wastewater,2024-03-18,sampling,1.0,0,0,"[sampling] NWSS_ny_1041_Treatment plant_raw wastewater @ 2024-03-18 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00110,NWSS_ny_1041_Treatment plant_raw wastewater,2024-07-25,sampling,1.0,0,0,"[sampling] NWSS_ny_1041_Treatment plant_raw wastewater @ 2024-07-25 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00111,NWSS_or_934_Treatment plant_raw wastewater,2020-10-27,sampling,0.72,6,10863,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2020-10-27 (confidence=0.72, factors=Isolated 1-day wastewater spike, No corroborating clinical rise in the subsequent 14 days, No evidence of precipitation dilution, Hydrology/flow not at high percentile)"
EVT-00112,NWSS_or_934_Treatment plant_raw wastewater,2020-11-03,epidemic,1.0,0,0,"[epidemic] NWSS_or_934_Treatment plant_raw wastewater @ 2020-11-03 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00113,NWSS_or_934_Treatment plant_raw wastewater,2020-12-29,environmental,0.83,6,12037,"[environmental] NWSS_or_934_Treatment plant_raw wastewater @ 2020-12-29 (confidence=0.83, factors=CSO/high discharge events (flow disturbance affecting dilution/mixture), Weather precipitation data unavailable but flow-risk is strong, Lack of clinical corroboration (no clear post-anomaly rise in hospitalizations))"
EVT-00114,NWSS_or_934_Treatment plant_raw wastewater,2021-03-08,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2021-03-08 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00115,NWSS_or_934_Treatment plant_raw wastewater,2021-03-21,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2021-03-21 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00116,NWSS_or_934_Treatment plant_raw wastewater,2021-05-02,sampling,0.72,6,10997,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2021-05-02 (confidence=0.72, factors=isolated single-day wastewater spike, no corroborating epidemic signal in hospitalizations, no precipitation-driven dilution support)"
EVT-00117,NWSS_or_934_Treatment plant_raw wastewater,2021-07-29,epidemic,1.0,0,0,"[epidemic] NWSS_or_934_Treatment plant_raw wastewater @ 2021-07-29 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00118,NWSS_or_934_Treatment plant_raw wastewater,2021-08-12,epidemic,1.0,0,0,"[epidemic] NWSS_or_934_Treatment plant_raw wastewater @ 2021-08-12 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00119,NWSS_or_934_Treatment plant_raw wastewater,2021-09-23,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2021-09-23 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00120,NWSS_or_934_Treatment plant_raw wastewater,2021-10-26,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2021-10-26 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00121,NWSS_or_934_Treatment plant_raw wastewater,2021-12-20,mixed,1.0,0,0,"[mixed] NWSS_or_934_Treatment plant_raw wastewater @ 2021-12-20 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00122,NWSS_or_934_Treatment plant_raw wastewater,2022-04-18,epidemic,1.0,0,0,"[epidemic] NWSS_or_934_Treatment plant_raw wastewater @ 2022-04-18 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00123,NWSS_or_934_Treatment plant_raw wastewater,2022-05-19,environmental,0.78,6,11681,"[environmental] NWSS_or_934_Treatment plant_raw wastewater @ 2022-05-19 (confidence=0.78, factors=Hydrology/CSO-risk high flows, Wastewater response pattern consistent with dilution/flow disturbance, Clinical corroboration absent (admissions stable))"
EVT-00124,NWSS_or_934_Treatment plant_raw wastewater,2022-07-19,sampling,0.78,6,11918,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2022-07-19 (confidence=0.78, factors=isolated single-day anomaly / lack of corroboration, no environmental trigger (precipitation and discharge not elevated), clinical admissions do not show an increase after the anomaly)"
EVT-00125,NWSS_or_934_Treatment plant_raw wastewater,2022-10-05,sampling,0.82,6,11336,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2022-10-05 (confidence=0.82, factors=isolated wastewater spike/dip (1-day anomaly), no corroborating clinical increase (hospitalizations stable), no environmental forcing signal (no precipitation; discharge normal), no regional corroboration from nearby sites)"
EVT-00126,NWSS_or_934_Treatment plant_raw wastewater,2022-10-31,epidemic,1.0,0,0,"[epidemic] NWSS_or_934_Treatment plant_raw wastewater @ 2022-10-31 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00127,NWSS_or_934_Treatment plant_raw wastewater,2022-11-30,sampling,0.78,6,11578,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2022-11-30 (confidence=0.78, factors=isolated one-day wastewater spike/dip, no supportive environmental precipitation signal, hydrology not extreme (no CSO / dilution spike indicated), clinical (hospitalization) trend stable, not epidemic)"
EVT-00128,NWSS_or_934_Treatment plant_raw wastewater,2022-12-27,uncertain,0.66,6,12014,"[uncertain] NWSS_or_934_Treatment plant_raw wastewater @ 2022-12-27 (confidence=0.66, factors=CSO/high-flow disturbance (hydrology), No corroborating epidemic signal in hospitalizations, Weather precipitation evidence unavailable, Variant shift unlikely to explain a 1-day dip)"
EVT-00129,NWSS_or_934_Treatment plant_raw wastewater,2023-02-13,uncertain,0.6,6,11337,"[uncertain] NWSS_or_934_Treatment plant_raw wastewater @ 2023-02-13 (confidence=0.60, factors=wastewater spike is abrupt but short-lived, limited environmental support (weather missing; no precip events), hydrology/flow not extreme, clinical admissions do not corroborate an epidemic rise, no regional corroboration from nearby wastewater sites, variant dynamics do not indicate replacement)"
EVT-00130,NWSS_or_934_Treatment plant_raw wastewater,2023-03-05,sampling,0.78,6,11288,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2023-03-05 (confidence=0.78, factors=Signal is isolated/1-day anomaly, No rainfall/major environmental driver detected, Hydrology shows variability but no clear extreme event coincident with a single-day spike, Clinical admissions do not show an epidemic rise after the anomaly, No regional variant replacement driving a change in shedding dynamics)"
EVT-00131,NWSS_or_934_Treatment plant_raw wastewater,2023-04-18,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2023-04-18 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00132,NWSS_or_934_Treatment plant_raw wastewater,2023-08-28,epidemic,1.0,0,0,"[epidemic] NWSS_or_934_Treatment plant_raw wastewater @ 2023-08-28 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00133,NWSS_or_934_Treatment plant_raw wastewater,2024-07-10,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2024-07-10 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00134,NWSS_or_934_Treatment plant_raw wastewater,2024-10-01,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2024-10-01 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00135,NWSS_or_934_Treatment plant_raw wastewater,2025-08-20,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2025-08-20 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00136,NWSS_pa_1533_Treatment plant_raw wastewater,2023-08-16,environmental,0.68,6,12168,"[environmental] NWSS_pa_1533_Treatment plant_raw wastewater @ 2023-08-16 (confidence=0.68, factors=CSO/high-flow disturbance affecting wastewater concentration, Precipitation around the anomaly window (dilution and subsequent variability), Lack of hospitalization corroboration for an epidemic interpretation)"
EVT-00137,NWSS_pa_1533_Treatment plant_raw wastewater,2023-08-23,epidemic,1.0,0,0,"[epidemic] NWSS_pa_1533_Treatment plant_raw wastewater @ 2023-08-23 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00138,NWSS_pa_1533_Treatment plant_raw wastewater,2023-08-28,epidemic,1.0,0,0,"[epidemic] NWSS_pa_1533_Treatment plant_raw wastewater @ 2023-08-28 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00139,NWSS_pa_1533_Treatment plant_raw wastewater,2023-12-06,sampling,0.78,6,12770,"[sampling] NWSS_pa_1533_Treatment plant_raw wastewater @ 2023-12-06 (confidence=0.78, factors=isolated single-day spike, lack of clinical corroboration (14-day window), environmental disturbance not aligned to anomaly date)"
EVT-00140,NWSS_pa_1533_Treatment plant_raw wastewater,2024-03-02,environmental,0.86,6,12289,"[environmental] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-03-02 (confidence=0.86, factors=降水驱动的稀释与高流量（CSO风险）, 异常为单日急剧下跌，更符合稀释/稀释+水力扰动而非真实疫情上升, 临床住院趋势未在异常后出现上升)"
EVT-00141,NWSS_pa_1533_Treatment plant_raw wastewater,2024-05-18,sampling,0.72,6,11699,"[sampling] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-05-18 (confidence=0.72, factors=anomaly shape (isolated 1-day drop/spike), lack of corroboration across time window (no sustained epidemic pattern), environmental confounding present but not aligned to a single-day artifact, clinical hospitalization data not available)"
EVT-00142,NWSS_pa_1533_Treatment plant_raw wastewater,2024-07-20,environmental,0.62,6,12542,"[environmental] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-07-20 (confidence=0.62, factors=rainfall-driven dilution / storm runoff, hydrologic disturbance (elevated discharge) around late July, elevated ambient temperatures (RNA degradation risk))"
EVT-00143,NWSS_pa_1533_Treatment plant_raw wastewater,2024-07-24,uncertain,0.58,6,12901,"[uncertain] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-07-24 (confidence=0.58, factors=Environmental dilution from rainfall/flow, Epidemic signal possibility (but clinical corroboration unavailable), Variant dynamics)"
EVT-00144,NWSS_pa_1533_Treatment plant_raw wastewater,2024-08-31,sampling,0.74,6,12093,"[sampling] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-08-31 (confidence=0.74, factors=isolated single-day spike consistent with lab/sampling artifact, no strong environmental dilution/high-flow trigger around anomaly, clinical corroboration unavailable (hospitalization data missing))"
EVT-00145,NWSS_pa_1533_Treatment plant_raw wastewater,2024-09-04,sampling,0.7,6,11993,"[sampling] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-09-04 (confidence=0.70, factors=Anomaly is isolated (1-day) with no strong environmental trigger, Hydrology/flow not consistent with dilution/CSO event, Clinical (hospitalization) data unavailable for confirmation, Nearby site corroboration absent)"
EVT-00146,NWSS_pa_1533_Treatment plant_raw wastewater,2024-09-30,environmental,1.0,0,0,"[environmental] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-09-30 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00147,NWSS_pa_1533_Treatment plant_raw wastewater,2024-11-04,sampling,0.86,6,10969,"[sampling] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-11-04 (confidence=0.86, factors=isolated one-day spike/dip pattern, no precipitation / no dilution event, hydrology not supportive of dilution/CSO, no nearby-site corroboration, clinical/variant corroboration absent)"
EVT-00148,NWSS_pa_1533_Treatment plant_raw wastewater,2024-12-28,uncertain,0.52,6,12075,"[uncertain] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-12-28 (confidence=0.52, factors=Wastewater spike magnitude and immediate reversion, Environmental conditions (rainfall/temperature), Hydrology / discharge percentile, Clinical corroboration (hospitalizations), Regional corroboration (nearby NWSS sites), Variant dynamics)"
EVT-00149,NWSS_pa_1533_Treatment plant_raw wastewater,2025-04-16,sampling,0.7,6,11935,"[sampling] NWSS_pa_1533_Treatment plant_raw wastewater @ 2025-04-16 (confidence=0.70, factors=Wastewater signal pattern (isolated dip returning toward baseline), No strong precipitation/dilution signal around the anomaly, Hydrology not at extreme dilution levels, Clinical corroboration unavailable)"
EVT-00150,NWSS_pa_1533_Treatment plant_raw wastewater,2025-05-24,environmental,0.72,6,12201,"[environmental] NWSS_pa_1533_Treatment plant_raw wastewater @ 2025-05-24 (confidence=0.72, factors=强降雨导致的稀释/来水冲击（含CSO风险）, 异常为单日骤降，且与高流量/降雨窗口相吻合)"
EVT-00151,NWSS_tx_3001_Treatment plant_raw wastewater,2023-07-26,epidemic,0.62,6,10609,"[epidemic] NWSS_tx_3001_Treatment plant_raw wastewater @ 2023-07-26 (confidence=0.62, factors=wastewater signal shift (sustained rise vs before anomaly), clinical corroboration within 14 days (state hospitalization), variant dynamics consistent with community change, lack of environmental dilution/corroboration in available weather data)"
EVT-00152,NWSS_tx_3001_Treatment plant_raw wastewater,2024-03-27,sampling,1.0,0,0,"[sampling] NWSS_tx_3001_Treatment plant_raw wastewater @ 2024-03-27 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00153,NWSS_tx_3001_Treatment plant_raw wastewater,2024-06-03,sampling,1.0,0,0,"[sampling] NWSS_tx_3001_Treatment plant_raw wastewater @ 2024-06-03 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00154,NWSS_tx_3001_Treatment plant_raw wastewater,2024-10-28,sampling,1.0,0,0,"[sampling] NWSS_tx_3001_Treatment plant_raw wastewater @ 2024-10-28 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00155,NWSS_tx_3001_Treatment plant_raw wastewater,2024-12-20,sampling,1.0,0,0,"[sampling] NWSS_tx_3001_Treatment plant_raw wastewater @ 2024-12-20 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00156,NWSS_wa_759_Treatment plant_raw wastewater,2023-10-25,sampling,0.78,6,10316,"[sampling] NWSS_wa_759_Treatment plant_raw wastewater @ 2023-10-25 (confidence=0.78, factors=isolated 1-day spike with rapid return toward baseline, no supporting environmental trigger (precipitation), hospitalizations do not show an epidemic rise in the post-anomaly window, no nearby-site corroboration)"
EVT-00157,NWSS_wa_759_Treatment plant_raw wastewater,2024-06-14,uncertain,0.45,6,10155,"[uncertain] NWSS_wa_759_Treatment plant_raw wastewater @ 2024-06-14 (confidence=0.45, factors=signal_isolated_but_nontrivial_amplitude, no_local_environmental_trigger_observed_in_weather, clinical_corroboration_unavailable, lack_of_nearby_site_confirmation, variant_replacement_in_the_same_period)"
EVT-00158,NWSS_wa_759_Treatment plant_raw wastewater,2024-06-26,sampling,0.86,6,10311,"[sampling] NWSS_wa_759_Treatment plant_raw wastewater @ 2024-06-26 (confidence=0.86, factors=isolated one-day spike/dip pattern, no supporting environmental signal (rainfall), limited corroboration from other sites / regional signal, clinical hospitalization/variant corroboration not available)"
EVT-00159,NWSS_wa_759_Treatment plant_raw wastewater,2024-08-14,sampling,1.0,0,0,"[sampling] NWSS_wa_759_Treatment plant_raw wastewater @ 2024-08-14 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00160,NWSS_wa_759_Treatment plant_raw wastewater,2024-10-07,sampling,1.0,0,0,"[sampling] NWSS_wa_759_Treatment plant_raw wastewater @ 2024-10-07 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00161,NWSS_wa_759_Treatment plant_raw wastewater,2025-08-08,sampling,0.78,6,10007,"[sampling] NWSS_wa_759_Treatment plant_raw wastewater @ 2025-08-08 (confidence=0.78, factors=isolated 1-day anomalous dip/point spike, no precipitation / no significant environmental trigger in window, no nearby corroboration sites, clinical hospitalization confirmation unavailable)"
EVT-00162,NWSS_wi_231_Treatment plant_raw wastewater,2022-02-03,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-02-03 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00163,NWSS_wi_231_Treatment plant_raw wastewater,2022-03-10,sampling,0.78,6,12052,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-03-10 (confidence=0.78, factors=Anomaly is isolated (1-day) and not corroborated by clinical trend, No precipitation/dilution signal around the anomaly date, Hydrology/discharge not elevated at anomaly time, Nearby-site corroboration unavailable)"
EVT-00164,NWSS_wi_231_Treatment plant_raw wastewater,2022-05-18,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-05-18 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00165,NWSS_wi_231_Treatment plant_raw wastewater,2022-07-21,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-07-21 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00166,NWSS_wi_231_Treatment plant_raw wastewater,2022-08-15,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-08-15 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00167,NWSS_wi_231_Treatment plant_raw wastewater,2022-09-19,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-09-19 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00168,NWSS_wi_231_Treatment plant_raw wastewater,2022-10-27,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-10-27 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00169,NWSS_wi_231_Treatment plant_raw wastewater,2022-11-09,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-11-09 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00170,NWSS_wi_231_Treatment plant_raw wastewater,2022-11-19,uncertain,0.56,6,12261,"[uncertain] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-11-19 (confidence=0.56, factors=Signal pattern (short-duration anomaly with broader rise afterward), Environmental confounding assessed (precipitation missing; discharge not extreme), Clinical corroboration (WI hospitalization trend not clearly increasing after anomaly), Variant dynamics (possible replacement but no direct linkage at day-level))"
EVT-00171,NWSS_wi_231_Treatment plant_raw wastewater,2023-04-17,environmental,0.78,6,12908,"[environmental] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-04-17 (confidence=0.78, factors=CSO/high-flow risk dilution affecting raw wastewater concentration, Observed wastewater drop around anomaly is consistent with dilution rather than true rise, No precipitation signal detected in this weather query window (suggests hydrology-driven impacts rather than event rainfall), Clinical admissions do not corroborate an epidemic increase in the post-anomaly period)"
EVT-00172,NWSS_wi_231_Treatment plant_raw wastewater,2023-04-27,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-04-27 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00173,NWSS_wi_231_Treatment plant_raw wastewater,2023-07-16,sampling,0.78,6,11606,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-07-16 (confidence=0.78, factors=isolated one-day wastewater spike, no supporting environmental trigger (precipitation missing/0; discharge not extreme), clinical admissions do not show epidemic rise within 14 days, limited corroboration across nearby sites)"
EVT-00174,NWSS_wi_231_Treatment plant_raw wastewater,2023-07-22,epidemic,1.0,0,0,"[epidemic] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-07-22 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00175,NWSS_wi_231_Treatment plant_raw wastewater,2023-07-27,epidemic,1.0,0,0,"[epidemic] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-07-27 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00176,NWSS_wi_231_Treatment plant_raw wastewater,2023-09-11,epidemic,1.0,0,0,"[epidemic] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-09-11 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00177,NWSS_wi_231_Treatment plant_raw wastewater,2023-11-06,epidemic,0.74,6,11709,"[epidemic] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-11-06 (confidence=0.74, factors=wastewater magnitude with sustained post-anomaly rise, clinical corroboration (hospitalizations rising within 14 days after anomaly), environmental confounding unlikely (no significant precipitation; discharge not extreme), variant replacement not indicated)"
EVT-00178,NWSS_wi_231_Treatment plant_raw wastewater,2024-01-29,sampling,0.66,6,11579,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-01-29 (confidence=0.66, factors=isolated single-day spike, no concurrent precipitation/dilution trigger, hydrology within normal range (no dilution/CSO-like disturbance), clinical admissions do not increase in the 14-day window, no regional corroboration from nearby WBE sites)"
EVT-00179,NWSS_wi_231_Treatment plant_raw wastewater,2024-04-22,environmental,0.86,6,12583,"[environmental] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-04-22 (confidence=0.86, factors=CSO/high discharge (flow) influence, Heavy/moderate rainfall preceding and around anomaly, Clinical hospitalization does not corroborate epidemic rise after the wastewater anomaly)"
