event_id,site_id,anomaly_date,classification,confidence,tool_calls_count,total_tokens,summary
EVT-00107,NWSS_ny_1041_Treatment plant_raw wastewater,2023-12-19,mixed,1.0,0,0,"[mixed] NWSS_ny_1041_Treatment plant_raw wastewater @ 2023-12-19 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00108,NWSS_ny_1041_Treatment plant_raw wastewater,2023-12-28,mixed,0.8,5,33324,"[mixed] NWSS_ny_1041_Treatment plant_raw wastewater @ 2023-12-28 (confidence=0.80, factors=environmental (dilution/high flow), epidemic (true increase in community infections))"
EVT-00109,NWSS_ny_1041_Treatment plant_raw wastewater,2024-03-18,sampling,1.0,0,0,"[sampling] NWSS_ny_1041_Treatment plant_raw wastewater @ 2024-03-18 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00110,NWSS_ny_1041_Treatment plant_raw wastewater,2024-07-25,sampling,1.0,0,0,"[sampling] NWSS_ny_1041_Treatment plant_raw wastewater @ 2024-07-25 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00111,NWSS_or_934_Treatment plant_raw wastewater,2020-10-27,sampling,0.85,0,5024,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2020-10-27 (confidence=0.85, factors=isolated single-day spike, no strong environmental drivers (rain/flow), clinical data does not corroborate a large immediate epidemic signal)"
EVT-00112,NWSS_or_934_Treatment plant_raw wastewater,2020-11-03,epidemic,1.0,0,0,"[epidemic] NWSS_or_934_Treatment plant_raw wastewater @ 2020-11-03 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00113,NWSS_or_934_Treatment plant_raw wastewater,2020-12-29,environmental,0.8,6,18575,"[environmental] NWSS_or_934_Treatment plant_raw wastewater @ 2020-12-29 (confidence=0.80, factors=high_flow / CSO risk (environmental dilution / hydraulic disturbance), isolated sample / lab anomaly (possible), lack of clinical corroboration)"
EVT-00114,NWSS_or_934_Treatment plant_raw wastewater,2021-03-08,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2021-03-08 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00115,NWSS_or_934_Treatment plant_raw wastewater,2021-03-21,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2021-03-21 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00116,NWSS_or_934_Treatment plant_raw wastewater,2021-05-02,sampling,0.0,6,17086,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2021-05-02 (confidence=0.00, factors=)"
EVT-00117,NWSS_or_934_Treatment plant_raw wastewater,2021-07-29,epidemic,1.0,0,0,"[epidemic] NWSS_or_934_Treatment plant_raw wastewater @ 2021-07-29 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00118,NWSS_or_934_Treatment plant_raw wastewater,2021-08-12,epidemic,1.0,0,0,"[epidemic] NWSS_or_934_Treatment plant_raw wastewater @ 2021-08-12 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00119,NWSS_or_934_Treatment plant_raw wastewater,2021-09-23,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2021-09-23 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00120,NWSS_or_934_Treatment plant_raw wastewater,2021-10-26,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2021-10-26 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00121,NWSS_or_934_Treatment plant_raw wastewater,2021-12-20,mixed,1.0,0,0,"[mixed] NWSS_or_934_Treatment plant_raw wastewater @ 2021-12-20 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00122,NWSS_or_934_Treatment plant_raw wastewater,2022-04-18,epidemic,1.0,0,0,"[epidemic] NWSS_or_934_Treatment plant_raw wastewater @ 2022-04-18 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00123,NWSS_or_934_Treatment plant_raw wastewater,2022-05-19,environmental,0.85,6,18720,"[environmental] NWSS_or_934_Treatment plant_raw wastewater @ 2022-05-19 (confidence=0.85, factors=high_flow / CSO-risk hydrology, wastewater concentration volatility consistent with flow-driven effects, clinical data (hospitalizations), variant dynamics)"
EVT-00124,NWSS_or_934_Treatment plant_raw wastewater,2022-07-19,sampling,0.85,0,4830,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2022-07-19 (confidence=0.85, factors=isolated_single-point_anomaly, lack_of_environmental_support (no heavy rainfall / normal flow), clinical_data_no_epidemic_signal)"
EVT-00125,NWSS_or_934_Treatment plant_raw wastewater,2022-10-05,sampling,0.85,6,37078,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2022-10-05 (confidence=0.85, factors=sampling_or_lab_error, environmental_factors (dilution/flow), clinical_epidemic_signal)"
EVT-00126,NWSS_or_934_Treatment plant_raw wastewater,2022-10-31,epidemic,1.0,0,0,"[epidemic] NWSS_or_934_Treatment plant_raw wastewater @ 2022-10-31 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00127,NWSS_or_934_Treatment plant_raw wastewater,2022-11-30,sampling,0.88,5,31345,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2022-11-30 (confidence=0.88, factors=sampling_error_or_lab_issue, hydrology (flow) — possible small contribution, epidemiological signal (clinical data), precipitation/weather)"
EVT-00128,NWSS_or_934_Treatment plant_raw wastewater,2022-12-27,uncertain,0.0,6,39376,"[uncertain] NWSS_or_934_Treatment plant_raw wastewater @ 2022-12-27 (confidence=0.00, factors=)"
EVT-00129,NWSS_or_934_Treatment plant_raw wastewater,2023-02-13,uncertain,0.6,6,37608,"[uncertain] NWSS_or_934_Treatment plant_raw wastewater @ 2023-02-13 (confidence=0.60, factors=wastewater_trend, clinical_correspondence, variant_replacement, environmental_factors, sampling_or_lab_error)"
EVT-00130,NWSS_or_934_Treatment plant_raw wastewater,2023-03-05,sampling,0.86,5,31252,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2023-03-05 (confidence=0.86, factors=isolated_single-day_signal_change, lack_of_clinical_corroboration, no_environmental_driver, lack_of_regional_corroboration, sampling / lab variability suspected)"
EVT-00131,NWSS_or_934_Treatment plant_raw wastewater,2023-04-18,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2023-04-18 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00132,NWSS_or_934_Treatment plant_raw wastewater,2023-08-28,epidemic,1.0,0,0,"[epidemic] NWSS_or_934_Treatment plant_raw wastewater @ 2023-08-28 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00133,NWSS_or_934_Treatment plant_raw wastewater,2024-07-10,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2024-07-10 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00134,NWSS_or_934_Treatment plant_raw wastewater,2024-10-01,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2024-10-01 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00135,NWSS_or_934_Treatment plant_raw wastewater,2025-08-20,sampling,1.0,0,0,"[sampling] NWSS_or_934_Treatment plant_raw wastewater @ 2025-08-20 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00136,NWSS_pa_1533_Treatment plant_raw wastewater,2023-08-16,mixed,0.85,6,18846,"[mixed] NWSS_pa_1533_Treatment plant_raw wastewater @ 2023-08-16 (confidence=0.85, factors=epidemic, environmental (dilution / flow effects))"
EVT-00137,NWSS_pa_1533_Treatment plant_raw wastewater,2023-08-23,epidemic,1.0,0,0,"[epidemic] NWSS_pa_1533_Treatment plant_raw wastewater @ 2023-08-23 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00138,NWSS_pa_1533_Treatment plant_raw wastewater,2023-08-28,epidemic,1.0,0,0,"[epidemic] NWSS_pa_1533_Treatment plant_raw wastewater @ 2023-08-28 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00139,NWSS_pa_1533_Treatment plant_raw wastewater,2023-12-06,sampling,0.8,6,44074,"[sampling] NWSS_pa_1533_Treatment plant_raw wastewater @ 2023-12-06 (confidence=0.80, factors=sampling, clinical (hospitalization), environmental (rain/flow), regional corroboration / variant)"
EVT-00140,NWSS_pa_1533_Treatment plant_raw wastewater,2024-03-02,environmental,0.88,5,38581,"[environmental] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-03-02 (confidence=0.88, factors=high_flow / dilution (hydrology), recent rainfall / runoff, clinical signal (state hospitalizations))"
EVT-00141,NWSS_pa_1533_Treatment plant_raw wastewater,2024-05-18,sampling,0.8,6,14651,"[sampling] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-05-18 (confidence=0.80, factors=isolated_single-day_dip (sampling/lab), recent_heavy_rain (possible dilution), lack_of_regional_corroboration, clinical_data_unavailable)"
EVT-00142,NWSS_pa_1533_Treatment plant_raw wastewater,2024-07-20,sampling,0.8,6,41747,"[sampling] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-07-20 (confidence=0.80, factors=isolated single-day dip (sampling/lab error), environmental (rain/flow) — not explanatory, clinical data (hospitalizations), variant shift)"
EVT-00143,NWSS_pa_1533_Treatment plant_raw wastewater,2024-07-24,epidemic,0.7,6,45905,"[epidemic] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-07-24 (confidence=0.70, factors=sustained_wastewater_increase, lack_of_environmental_dilution, variant_shift, clinical_data_unavailable)"
EVT-00144,NWSS_pa_1533_Treatment plant_raw wastewater,2024-08-31,epidemic,0.72,6,42862,"[epidemic] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-08-31 (confidence=0.72, factors=sustained_wastewater_increase, lack_of_environmental_confounding, missing_clinical_confirmation, no_nearby_wastewater_corroboration, variant_stability)"
EVT-00145,NWSS_pa_1533_Treatment plant_raw wastewater,2024-09-04,sampling,0.0,6,43662,"[sampling] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-09-04 (confidence=0.00, factors=)"
EVT-00146,NWSS_pa_1533_Treatment plant_raw wastewater,2024-09-30,environmental,1.0,0,0,"[environmental] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-09-30 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00147,NWSS_pa_1533_Treatment plant_raw wastewater,2024-11-04,sampling,0.85,6,42328,"[sampling] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-11-04 (confidence=0.85, factors=sampling_or_lab_error, environmental_dilution_or_flow, epidemic_signal (clinical corroboration), variant_change, nearby_site_corroboration)"
EVT-00148,NWSS_pa_1533_Treatment plant_raw wastewater,2024-12-28,uncertain,0.67,6,18518,"[uncertain] NWSS_pa_1533_Treatment plant_raw wastewater @ 2024-12-28 (confidence=0.67, factors=lack_of_clinical_confirmation (hospitalizations missing), wastewater_signal_pattern (multi-day elevation around holiday), environmental (precipitation/flow), variant_change, sampling/holiday_bias, lack_of_nearby_corroboration)"
EVT-00149,NWSS_pa_1533_Treatment plant_raw wastewater,2025-04-16,sampling,0.8,6,42060,"[sampling] NWSS_pa_1533_Treatment plant_raw wastewater @ 2025-04-16 (confidence=0.80, factors=sampling/lab anomaly, environmental (dilution/flow), epidemiologic signal)"
EVT-00150,NWSS_pa_1533_Treatment plant_raw wastewater,2025-05-24,environmental,0.85,6,44950,"[environmental] NWSS_pa_1533_Treatment plant_raw wastewater @ 2025-05-24 (confidence=0.85, factors=hydrologic_dilution / high flow (CSO risk), recent heavy precipitation leading to dilution, isolated single-day low measurement (possible sampling/lab noise), clinical corroboration unavailable)"
EVT-00151,NWSS_tx_3001_Treatment plant_raw wastewater,2023-07-26,epidemic,0.88,6,35486,"[epidemic] NWSS_tx_3001_Treatment plant_raw wastewater @ 2023-07-26 (confidence=0.88, factors=epidemic, sampling, environmental, variant_dynamics)"
EVT-00152,NWSS_tx_3001_Treatment plant_raw wastewater,2024-03-27,sampling,1.0,0,0,"[sampling] NWSS_tx_3001_Treatment plant_raw wastewater @ 2024-03-27 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00153,NWSS_tx_3001_Treatment plant_raw wastewater,2024-06-03,sampling,1.0,0,0,"[sampling] NWSS_tx_3001_Treatment plant_raw wastewater @ 2024-06-03 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00154,NWSS_tx_3001_Treatment plant_raw wastewater,2024-10-28,sampling,1.0,0,0,"[sampling] NWSS_tx_3001_Treatment plant_raw wastewater @ 2024-10-28 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00155,NWSS_tx_3001_Treatment plant_raw wastewater,2024-12-20,sampling,1.0,0,0,"[sampling] NWSS_tx_3001_Treatment plant_raw wastewater @ 2024-12-20 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00156,NWSS_wa_759_Treatment plant_raw wastewater,2023-10-25,sampling,0.88,6,34440,"[sampling] NWSS_wa_759_Treatment plant_raw wastewater @ 2023-10-25 (confidence=0.88, factors=sampling_error_or_lab_artifact, no_precipitation (environmental dilution unlikely), clinical_data_no_support)"
EVT-00157,NWSS_wa_759_Treatment plant_raw wastewater,2024-06-14,sampling,0.85,6,16320,"[sampling] NWSS_wa_759_Treatment plant_raw wastewater @ 2024-06-14 (confidence=0.85, factors=sampling_or_lab_error, environmental_dilution_or_flow, epidemic_signal)"
EVT-00158,NWSS_wa_759_Treatment plant_raw wastewater,2024-06-26,sampling,0.88,6,16251,"[sampling] NWSS_wa_759_Treatment plant_raw wastewater @ 2024-06-26 (confidence=0.88, factors=isolated single-day spike (sampling/lab artifact), lack of clinical or regional corroboration, no environmental driver identified)"
EVT-00159,NWSS_wa_759_Treatment plant_raw wastewater,2024-08-14,sampling,1.0,0,0,"[sampling] NWSS_wa_759_Treatment plant_raw wastewater @ 2024-08-14 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00160,NWSS_wa_759_Treatment plant_raw wastewater,2024-10-07,sampling,1.0,0,0,"[sampling] NWSS_wa_759_Treatment plant_raw wastewater @ 2024-10-07 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00161,NWSS_wa_759_Treatment plant_raw wastewater,2025-08-08,sampling,0.85,6,15984,"[sampling] NWSS_wa_759_Treatment plant_raw wastewater @ 2025-08-08 (confidence=0.85, factors=isolated single-day dip, no environmental dilution signal, no clinical or regional corroboration, stable variant landscape)"
EVT-00162,NWSS_wi_231_Treatment plant_raw wastewater,2022-02-03,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-02-03 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00163,NWSS_wi_231_Treatment plant_raw wastewater,2022-03-10,sampling,0.9,6,38953,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-03-10 (confidence=0.90, factors=sampling_or_lab_error, environmental_flow_condition (minor), clinical_epidemiology)"
EVT-00164,NWSS_wi_231_Treatment plant_raw wastewater,2022-05-18,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-05-18 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00165,NWSS_wi_231_Treatment plant_raw wastewater,2022-07-21,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-07-21 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00166,NWSS_wi_231_Treatment plant_raw wastewater,2022-08-15,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-08-15 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00167,NWSS_wi_231_Treatment plant_raw wastewater,2022-09-19,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-09-19 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00168,NWSS_wi_231_Treatment plant_raw wastewater,2022-10-27,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-10-27 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00169,NWSS_wi_231_Treatment plant_raw wastewater,2022-11-09,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-11-09 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00170,NWSS_wi_231_Treatment plant_raw wastewater,2022-11-19,epidemic,0.85,6,41970,"[epidemic] NWSS_wi_231_Treatment plant_raw wastewater @ 2022-11-19 (confidence=0.85, factors=wastewater_trend, clinical_hospitalizations, variant_shift, hydrology_environmental, sampling_variability)"
EVT-00171,NWSS_wi_231_Treatment plant_raw wastewater,2023-04-17,environmental,0.9,6,23708,"[environmental] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-04-17 (confidence=0.90, factors=high_flow_dilution, seasonal/snowmelt-driven elevated flow, clinical trend not supportive of epidemic, isolated single-day drop (sampling-like signature) but overridden)"
EVT-00172,NWSS_wi_231_Treatment plant_raw wastewater,2023-04-27,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-04-27 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00173,NWSS_wi_231_Treatment plant_raw wastewater,2023-07-16,sampling,0.8,6,13377,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-07-16 (confidence=0.80, factors=sampling_error / lab anomaly, environmental (rain/flow) - not supporting, clinical corroboration (hospitalizations), variant dynamics)"
EVT-00174,NWSS_wi_231_Treatment plant_raw wastewater,2023-07-22,epidemic,1.0,0,0,"[epidemic] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-07-22 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00175,NWSS_wi_231_Treatment plant_raw wastewater,2023-07-27,epidemic,1.0,0,0,"[epidemic] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-07-27 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00176,NWSS_wi_231_Treatment plant_raw wastewater,2023-09-11,epidemic,1.0,0,0,"[epidemic] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-09-11 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00177,NWSS_wi_231_Treatment plant_raw wastewater,2023-11-06,epidemic,0.85,6,41081,"[epidemic] NWSS_wi_231_Treatment plant_raw wastewater @ 2023-11-06 (confidence=0.85, factors=clinical_hospitalizations, wastewater_signal_trend, sampling_artifact_possibility, environmental_factors (precipitation / flow), variant_shift)"
EVT-00178,NWSS_wi_231_Treatment plant_raw wastewater,2024-01-29,sampling,0.87,5,32128,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-01-29 (confidence=0.87, factors=isolated_signal_spike, no_environmental_confounding (rain/flow), no_clinical_corroboration, lack_of_regional_corroboration)"
EVT-00179,NWSS_wi_231_Treatment plant_raw wastewater,2024-04-22,environmental,0.85,5,34578,"[environmental] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-04-22 (confidence=0.85, factors=high_flow / discharge (dilution & CSO risk), recent precipitation / runoff (rain + likely spring runoff), sampling / measurement variability (isolated large day-to-day swing))"
EVT-00180,NWSS_wi_231_Treatment plant_raw wastewater,2024-07-18,uncertain,0.0,6,15162,"[uncertain] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-07-18 (confidence=0.00, factors=)"
EVT-00181,NWSS_wi_231_Treatment plant_raw wastewater,2024-09-19,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-09-19 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00182,NWSS_wi_231_Treatment plant_raw wastewater,2024-10-01,sampling,0.7,6,39902,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-10-01 (confidence=0.70, factors=sampling_artifact, environmental_factors, epidemic_signal)"
EVT-00183,NWSS_wi_231_Treatment plant_raw wastewater,2024-10-31,environmental,1.0,0,0,"[environmental] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-10-31 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00184,NWSS_wi_231_Treatment plant_raw wastewater,2024-12-04,environmental,0.75,6,43280,"[environmental] NWSS_wi_231_Treatment plant_raw wastewater @ 2024-12-04 (confidence=0.75, factors=high_flow / CSO risk, sustained anomalous hydrology across the window, lack of clinical corroboration (data gap), no nearby site corroboration, stable variant landscape)"
EVT-00185,NWSS_wi_231_Treatment plant_raw wastewater,2025-01-13,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-01-13 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00186,NWSS_wi_231_Treatment plant_raw wastewater,2025-01-28,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-01-28 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00187,NWSS_wi_231_Treatment plant_raw wastewater,2025-04-21,sampling,0.75,6,13954,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-04-21 (confidence=0.75, factors=sampling_or_lab_error, normal_hydrology (no dilution), no_significant_precipitation_at_anomaly, lack_of_clinical_or_regional_corroboration, high_site_variability)"
EVT-00188,NWSS_wi_231_Treatment plant_raw wastewater,2025-05-03,environmental,1.0,0,0,"[environmental] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-05-03 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00189,NWSS_wi_231_Treatment plant_raw wastewater,2025-05-15,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-05-15 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00190,NWSS_wi_231_Treatment plant_raw wastewater,2025-06-23,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-06-23 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00191,NWSS_wi_231_Treatment plant_raw wastewater,2025-07-17,environmental,1.0,0,0,"[environmental] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-07-17 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00192,NWSS_wi_231_Treatment plant_raw wastewater,2025-07-29,sampling,1.0,0,0,"[sampling] NWSS_wi_231_Treatment plant_raw wastewater @ 2025-07-29 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00193,NWSS_wy_2628_Treatment plant_raw wastewater,2023-09-13,epidemic,0.85,6,12362,"[epidemic] NWSS_wy_2628_Treatment plant_raw wastewater @ 2023-09-13 (confidence=0.85, factors=sampling_error_or_lab_issue, environmental_factors (dilution / flow), epidemic)"
EVT-00194,NWSS_wy_2628_Treatment plant_raw wastewater,2024-01-02,sampling,0.9,6,34198,"[sampling] NWSS_wy_2628_Treatment plant_raw wastewater @ 2024-01-02 (confidence=0.90, factors=sampling, environmental, clinical_epidemic_signal)"
EVT-00195,NWSS_wy_2628_Treatment plant_raw wastewater,2024-03-06,epidemic,0.9,6,35126,"[epidemic] NWSS_wy_2628_Treatment plant_raw wastewater @ 2024-03-06 (confidence=0.90, factors=isolated single-day drop (sampling/lab artifact), lack of environmental dilution signals, no clinical corroboration, no regional corroboration or variant signal)"
EVT-00196,NWSS_wy_2628_Treatment plant_raw wastewater,2024-03-12,sampling,0.85,6,33864,"[sampling] NWSS_wy_2628_Treatment plant_raw wastewater @ 2024-03-12 (confidence=0.85, factors=sampling_or_lab_error)"
EVT-00197,NWSS_wy_2628_Treatment plant_raw wastewater,2025-03-26,epidemic,0.7,6,16893,"[epidemic] NWSS_wy_2628_Treatment plant_raw wastewater @ 2025-03-26 (confidence=0.70, factors=sustained wastewater increase, variant replacement (shedding dynamics change), lack of environmental dilution or alternative evidence, sampling/lab artifact cannot be fully excluded)"
EVT-00198,NWSS_wy_2628_Treatment plant_raw wastewater,2025-06-11,sampling,0.8,6,11801,"[sampling] NWSS_wy_2628_Treatment plant_raw wastewater @ 2025-06-11 (confidence=0.80, factors=isolated_single-point_anomaly (sampling/lab), environmental (rain/flow) — NOT supported, clinical corroboration (hospitalizations), variant-driven change, site historical variability)"
EVT-00199,NWSS_wy_2628_Treatment plant_raw wastewater,2025-07-30,sampling,1.0,0,0,"[sampling] NWSS_wy_2628_Treatment plant_raw wastewater @ 2025-07-30 (confidence=1.00, factors=silver_label_passthrough)"
